,bath,balcony,total_sqft_new,area_type_sq_feet,availability_maped,location_maped,size_sqft,society_maped
12444,2.0,1.0,1100.0,1300.0,82,1187,900.0,1919.0
12445,4.0,2.0,1965.0,1300.0,82,1187,1350.0,2316.0
12446,2.0,2.0,1021.0,1300.0,82,862,900.0,
12447,2.0,1.0,1230.0,1300.0,28,518,900.0,1965.0
12448,2.0,2.0,1260.0,1300.0,82,1219,900.0,
12449,4.0,1.0,2400.0,1500.0,82,576,640.0,
12450,4.0,1.0,1894.0,1300.0,82,778,1350.0,2303.0
12451,4.0,2.0,1500.0,1500.0,82,47,960.0,
12452,3.0,2.0,1950.0,1300.0,58,599,1350.0,2305.0
12453,2.0,3.0,1231.0,1300.0,82,1086,900.0,1417.0
12454,2.0,1.0,1236.0,1300.0,82,794,900.0,1470.0
12455,3.0,0.0,1800.0,1100.0,82,978,1800.0,
12456,3.0,2.0,1650.0,1300.0,82,634,1350.0,
12457,3.0,1.0,750.0,1500.0,82,715,800.0,
12458,2.0,2.0,1443.0,1300.0,82,237,1350.0,196.0
12459,4.0,2.0,886.0,1500.0,82,1024,640.0,
12460,2.0,1.0,925.0,1300.0,82,1294,900.0,
12461,3.0,1.0,1305.0,1300.0,39,312,1350.0,2514.0
12462,2.0,2.0,1190.0,1300.0,82,108,900.0,
12463,2.0,2.0,1284.0,1300.0,82,1219,900.0,
12464,3.0,1.0,350.0,1500.0,82,787,640.0,
12465,3.0,1.0,875.0,1500.0,82,940,480.0,
12466,2.0,1.0,1325.0,1100.0,82,334,900.0,
12467,5.0,2.0,2400.0,1500.0,82,1089,960.0,
12468,2.0,1.0,1183.0,1300.0,34,742,900.0,2116.0
12469,3.0,2.0,1750.0,1100.0,82,1019,1350.0,128.0
12470,4.0,2.0,16335.0,1300.0,82,876,1800.0,
12471,1.0,2.0,747.0,1300.0,82,399,450.0,
12472,2.0,1.0,1342.0,1300.0,82,428,900.0,1621.0
12473,2.0,1.0,1113.0,1300.0,82,847,900.0,1763.0
12474,3.0,2.0,1738.0,1300.0,82,379,1350.0,2576.0
12475,2.0,,1206.0,1300.0,82,284,900.0,460.0
12476,4.0,3.0,2790.0,1300.0,47,525,1800.0,1800.0
12477,2.0,1.0,1162.0,1300.0,35,525,900.0,
12478,2.0,2.0,1194.0,1300.0,82,948,900.0,
12479,4.0,3.0,1857.0,1100.0,82,1076,1350.0,60.0
12480,6.0,,3500.0,1100.0,82,694,960.0,
12481,3.0,2.0,1763.0,1300.0,82,1009,900.0,1595.0
12482,2.0,1.0,1150.0,1300.0,82,1219,900.0,
12483,5.0,3.0,2400.0,1500.0,82,733,640.0,
12484,2.0,2.0,1290.0,1300.0,82,334,900.0,2640.0
12485,5.0,,3408.0,1100.0,82,1199,1800.0,2796.0
12486,2.0,1.0,900.0,1100.0,82,500,320.0,
12487,2.0,0.0,1150.0,1100.0,82,1069,900.0,
12488,2.0,1.0,1040.0,1500.0,82,200,480.0,
12489,2.0,2.0,1160.0,1300.0,82,1312,900.0,924.0
12490,2.0,2.0,900.0,1300.0,82,1133,900.0,
12491,3.0,1.0,1750.0,1500.0,82,1076,640.0,1429.0
12492,2.0,1.0,1320.0,1100.0,30,428,1350.0,
12493,4.0,2.0,2240.0,1300.0,82,778,1800.0,2303.0
12494,2.0,1.0,891.0,1300.0,82,433,900.0,2156.0
12495,4.0,3.0,1000.0,1500.0,82,1211,800.0,
12496,3.0,2.0,1852.0,1300.0,82,115,1350.0,2292.0
12497,2.0,1.0,1323.0,1300.0,82,312,1350.0,2245.0
12498,2.0,1.0,1404.0,1300.0,82,1284,900.0,1676.0
12499,2.0,2.0,1370.0,1100.0,82,392,900.0,
12500,2.0,2.0,1385.0,1300.0,82,1219,1350.0,
12501,2.0,1.0,1129.0,1300.0,82,472,900.0,1355.0
12502,3.0,1.0,1876.0,1300.0,82,796,1350.0,242.0
12503,3.0,1.0,1720.0,1300.0,82,283,1350.0,2344.0
12504,4.0,1.0,1200.0,1500.0,82,605,640.0,
12505,2.0,2.0,1175.0,1300.0,82,860,900.0,1689.0
12506,1.0,2.0,500.0,1300.0,82,879,450.0,
12507,5.0,2.0,1200.0,1500.0,82,369,800.0,
12508,1.0,0.0,1200.0,1100.0,82,430,450.0,
12509,3.0,2.0,1893.0,1300.0,44,548,1350.0,2355.0
12510,3.0,2.0,1430.0,1300.0,82,1296,1350.0,1002.0
12511,2.0,2.0,850.0,1100.0,82,486,900.0,535.0
12512,2.0,1.0,1392.0,1300.0,23,300,900.0,1735.0
12513,3.0,3.0,1938.0,1300.0,70,681,1350.0,824.0
12514,2.0,2.0,1020.0,1300.0,38,319,900.0,
12515,2.0,1.0,2400.0,1500.0,82,1323,480.0,
12516,3.0,2.0,1832.0,1300.0,82,500,1350.0,797.0
12517,2.0,2.0,1423.0,1300.0,82,727,1350.0,
12518,2.0,1.0,1432.0,1300.0,82,599,900.0,872.0
12519,4.0,3.0,1350.0,1500.0,82,41,640.0,
12520,6.0,0.0,1500.0,1500.0,82,181,1280.0,
12521,3.0,2.0,1480.0,1300.0,82,300,1350.0,
12522,3.0,2.0,1843.0,1300.0,82,681,1350.0,1752.0
12523,4.0,2.0,760.0,1500.0,82,779,480.0,
12524,2.0,1.0,1916.0,1300.0,30,561,1350.0,1484.0
12525,2.0,1.0,1255.0,1300.0,82,530,900.0,
12526,2.0,2.0,1160.0,1300.0,82,1308,900.0,
12527,2.0,1.0,2640.0,1300.0,34,924,900.0,350.0
12528,2.0,3.0,1160.0,1300.0,82,276,900.0,1337.0
12529,2.0,1.0,1200.0,1100.0,82,766,900.0,1887.0
12530,2.0,1.0,1100.0,1300.0,82,76,900.0,
12531,3.0,3.0,1500.0,1000.0,82,1021,1350.0,1851.0
12532,2.0,3.0,1336.0,1300.0,36,430,1350.0,1221.0
12533,2.0,1.0,1065.0,1100.0,82,346,900.0,1288.0
12534,2.0,1.0,1294.0,1300.0,82,525,900.0,1641.0
12535,3.0,2.0,1550.0,1300.0,82,994,1350.0,2364.0
12536,2.0,1.0,1216.0,1300.0,30,1296,900.0,1723.0
12537,2.0,2.0,1005.0,1300.0,82,220,900.0,
12538,2.0,1.0,1430.0,1300.0,82,76,1350.0,362.0
12539,4.0,3.0,4100.0,1300.0,30,439,1800.0,691.0
12540,3.0,2.0,1660.0,1300.0,77,542,1350.0,804.0
12541,2.0,3.0,1430.0,1300.0,82,1187,1350.0,1369.0
12542,2.0,1.0,1470.0,1300.0,82,534,1350.0,574.0
12543,2.0,1.0,1045.0,1300.0,82,604,900.0,2723.0
12544,6.0,0.0,4225.0,1300.0,82,525,1800.0,354.0
12545,2.0,0.0,950.0,1100.0,82,134,900.0,7.0
12546,3.0,1.0,1382.0,1300.0,82,406,1350.0,1916.0
12547,2.0,2.0,930.0,1300.0,82,181,900.0,
12548,2.0,2.0,1660.0,1300.0,82,1076,1350.0,566.0
12549,2.0,2.0,1290.0,1300.0,82,1265,900.0,2691.0
12550,2.0,1.0,1010.0,1100.0,82,1296,1350.0,1002.0
12551,4.0,,3050.0,1100.0,82,284,1800.0,2427.0
12552,2.0,2.0,1200.0,1300.0,82,392,900.0,83.0
12553,3.0,2.0,1650.0,1100.0,82,51,1350.0,
12554,3.0,2.0,1636.0,1300.0,82,285,1350.0,1668.0
12555,3.0,2.0,2367.0,1300.0,82,1009,1350.0,1595.0
12556,2.0,2.0,1153.0,1300.0,82,285,900.0,1668.0
12557,4.0,2.0,2087.01,1300.0,82,527,1350.0,2312.0
12558,2.0,1.0,1200.0,1300.0,82,758,900.0,1321.0
12559,3.0,1.0,1844.0,1300.0,82,505,1350.0,2433.0
12560,3.0,1.0,1537.5169643928,1300.0,30,548,1350.0,2355.0
12561,2.0,1.0,1215.0,1300.0,82,238,900.0,613.0
12562,2.0,1.0,1194.0,1300.0,33,1076,900.0,
12563,2.0,2.0,1220.0,1100.0,82,320,900.0,2707.0
12564,4.0,2.0,3150.0,1100.0,82,29,1800.0,
12565,1.0,1.0,525.0,1300.0,65,681,450.0,1617.0
12566,2.0,1.0,955.0,1300.0,36,277,900.0,1991.0
12567,5.0,,2000.0,1100.0,82,652,800.0,
12568,2.0,1.0,884.0,1300.0,29,793,900.0,2812.0
12569,2.0,1.0,1250.0,1300.0,82,692,900.0,
12570,2.0,1.0,7000.0,1300.0,82,278,900.0,
12571,4.0,2.0,2400.0,1500.0,82,392,480.0,728.0
12572,4.0,1.0,2990.0,1300.0,82,521,1800.0,2209.0
12573,2.0,1.0,1195.0,1300.0,82,242,900.0,1973.0
12574,1.0,1.0,2559.0,1300.0,82,1060,450.0,
12575,2.0,1.0,1200.0,1100.0,35,237,900.0,
12576,2.0,1.0,984.0,1300.0,37,1076,900.0,231.0
12577,2.0,1.0,1089.0,1300.0,82,277,900.0,2545.0
12578,2.0,1.0,1165.0,1300.0,47,534,900.0,1526.0
12579,1.0,1.0,410.0,1300.0,82,312,450.0,
12580,3.0,1.0,1482.0,1300.0,30,530,1350.0,1773.0
12581,2.0,1.0,1200.0,1100.0,82,1024,320.0,
12582,3.0,3.0,1938.0,1300.0,42,675,1350.0,820.0
12583,2.0,2.0,1166.0,1300.0,28,547,1350.0,
12584,2.0,2.0,1275.0,1300.0,82,334,1350.0,
12585,2.0,2.0,1140.0,1300.0,82,843,900.0,941.0
12586,5.0,1.0,3734.0,1500.0,82,527,640.0,2360.0
12587,1.0,2.0,720.0,1300.0,82,1185,450.0,1829.0
12588,3.0,2.0,1200.0,1500.0,28,872,480.0,
12589,2.0,1.0,1100.0,1100.0,82,1039,900.0,130.0
12590,2.0,2.0,1162.0,1300.0,82,1090,900.0,
12591,1.0,0.0,540.0,1100.0,82,1024,160.0,
12592,2.0,2.0,1550.0,1300.0,82,994,1350.0,2364.0
12593,3.0,,1300.0,1500.0,82,978,480.0,
12594,5.0,1.0,1200.0,1500.0,82,1214,800.0,
12595,2.0,2.0,1220.0,1300.0,82,322,900.0,2141.0
12596,2.0,1.0,964.0,1300.0,82,406,900.0,
12597,3.0,2.0,1500.0,1100.0,65,429,1350.0,
12598,2.0,1.0,1347.0,1300.0,82,1076,1350.0,564.0
12599,5.0,,5000.0,1300.0,82,591,1800.0,
12600,4.0,2.0,3000.0,1100.0,82,222,640.0,
12601,2.0,1.0,1120.0,1300.0,34,221,900.0,
12602,1.0,1.0,600.0,1300.0,82,761,450.0,1628.0
12603,4.0,1.0,2321.0,1300.0,30,1296,1350.0,1723.0
12604,1.0,2.0,540.0,1300.0,82,253,450.0,1662.0
12605,2.0,1.0,1150.0,1100.0,82,525,900.0,
12606,3.0,1.0,1484.0,1100.0,82,1131,1350.0,2259.0
12607,2.0,,1680.0,1300.0,82,1021,1350.0,2406.0
12608,2.0,1.0,620.0,1300.0,82,288,900.0,
12609,3.0,2.0,1650.0,1300.0,82,390,1350.0,
12610,3.0,2.0,1250.0,1300.0,28,348,1350.0,
12611,3.0,2.0,2072.0,1300.0,29,515,1350.0,
12612,2.0,2.0,1105.0,1300.0,82,1076,900.0,2636.0
12613,2.0,2.0,1200.0,1300.0,82,1257,900.0,963.0
12614,7.0,3.0,3100.0,1100.0,82,747,1120.0,
12615,4.0,3.0,4007.0,1500.0,82,1296,640.0,445.0
12616,2.0,1.0,550.0,1300.0,82,428,900.0,970.0
12617,2.0,2.0,1340.0,1300.0,82,200,1350.0,
12618,3.0,3.0,2409.0,1300.0,82,1009,1350.0,1595.0
12619,2.0,2.0,1194.0,1300.0,82,518,900.0,
12620,2.0,1.0,1246.0,1300.0,82,1284,900.0,
12621,2.0,3.0,1055.0,1100.0,82,923,900.0,407.0
12622,3.0,1.0,1541.0,1300.0,30,548,1350.0,1280.0
12623,2.0,2.0,1370.0,1100.0,82,521,900.0,
12624,2.0,2.0,1224.0,1300.0,82,1296,900.0,2761.0
12625,2.0,1.0,650.0,1500.0,82,708,640.0,
12626,2.0,1.0,883.0,1100.0,82,667,900.0,1713.0
12627,3.0,,1676.0,1300.0,82,1312,1350.0,924.0
12628,2.0,1.0,1154.0,1100.0,82,1114,900.0,1661.0
12629,3.0,3.0,1610.0,1300.0,82,681,1350.0,878.0
12630,2.0,1.0,1057.0,1300.0,82,383,900.0,388.0
12631,2.0,1.0,1157.0,1300.0,33,1004,900.0,1678.0
12632,4.0,1.0,1200.0,1500.0,36,399,640.0,
12633,7.0,3.0,1500.0,1500.0,82,369,1120.0,
12634,2.0,3.0,980.0,1300.0,82,493,900.0,601.0
12635,2.0,1.0,1140.0,1300.0,82,1076,900.0,2706.0
12636,2.0,1.0,1206.0,1300.0,82,1004,900.0,853.0
12637,1.0,1.0,575.0,1100.0,82,430,450.0,
12638,3.0,1.0,1600.0,1300.0,82,733,1350.0,1038.0
12639,4.0,1.0,2400.0,1500.0,82,35,640.0,
12640,2.0,2.0,1300.0,1300.0,82,545,1350.0,
12641,2.0,1.0,1270.0,1300.0,30,1209,1350.0,529.0
12642,2.0,1.0,1128.0,1300.0,28,428,900.0,1621.0
12643,1.0,1.0,640.0,1300.0,82,433,450.0,2183.0
12644,3.0,2.0,2400.0,1300.0,82,62,1350.0,
12645,2.0,0.0,1200.0,1500.0,82,1176,480.0,
12646,2.0,2.0,1090.0,1300.0,82,675,900.0,1969.0
12647,1.0,1.0,589.0,1300.0,82,428,450.0,973.0
12648,2.0,1.0,1125.0,1300.0,28,428,900.0,
12649,2.0,2.0,1140.0,1300.0,82,726,900.0,
12650,4.0,2.0,3150.0,1500.0,82,1076,640.0,60.0
12651,2.0,3.0,1315.0,1300.0,82,751,900.0,2808.0
12652,2.0,2.0,2700.0,1500.0,82,269,320.0,34.0
12653,2.0,2.0,1435.0,1300.0,82,242,1350.0,118.0
12654,2.0,2.0,1092.0,1300.0,82,518,900.0,
12655,2.0,3.0,1314.0,1300.0,36,651,900.0,124.0
12656,2.0,1.0,1260.0,1300.0,82,733,900.0,793.0
12657,5.0,1.0,1875.0,1500.0,82,1143,1120.0,
12658,2.0,1.0,1080.0,1300.0,82,872,900.0,
12659,8.0,3.0,4000.0,1100.0,82,875,1280.0,
12660,2.0,1.0,1082.0,1300.0,31,860,1350.0,1624.0
12661,3.0,2.0,1150.0,1300.0,82,599,1350.0,
12662,2.0,1.0,1052.0,1300.0,30,534,900.0,533.0
12663,2.0,1.0,1045.0,1300.0,82,1305,900.0,
12664,3.0,2.0,1442.0,1100.0,82,722,1350.0,2228.0
12665,2.0,2.0,1500.0,1300.0,82,653,1350.0,2443.0
12666,1.0,1.0,497.0,1300.0,82,826,900.0,227.0
12667,2.0,1.0,1255.0,1300.0,82,530,900.0,2164.0
12668,3.0,2.0,1432.0,1300.0,76,1228,1350.0,
12669,3.0,2.0,2100.0,1100.0,82,751,480.0,1878.0
12670,2.0,2.0,1450.0,1100.0,82,534,900.0,680.0
12671,2.0,1.0,1346.0,1300.0,36,1076,900.0,1738.0
12672,2.0,2.0,1200.0,1300.0,82,747,900.0,
12673,2.0,1.0,925.0,1300.0,82,430,1350.0,251.0
12674,2.0,2.0,1160.0,1300.0,82,370,900.0,
12675,3.0,3.0,1768.0,1300.0,28,778,1350.0,2196.0
12676,2.0,2.0,1094.0,1300.0,82,736,900.0,
12677,3.0,3.0,1500.0,1300.0,82,1093,1350.0,
12678,3.0,2.0,1745.0,1100.0,82,489,1350.0,1354.0
12679,7.0,,2875.0,1100.0,82,276,1120.0,
12680,3.0,3.0,3500.0,1300.0,82,287,1800.0,660.0
12681,3.0,1.0,1550.0,1300.0,82,1131,1350.0,80.0
12682,5.0,1.0,2340.0,1300.0,82,1020,1800.0,1768.0
12683,3.0,2.0,1655.0,1300.0,47,1296,1350.0,1723.0
12684,3.0,2.0,2024.0,1300.0,44,236,1350.0,1570.0
12685,5.0,0.0,3100.0,1100.0,82,1115,640.0,1719.0
12686,4.0,3.0,1575.0,1300.0,82,604,1350.0,8.0
12687,3.0,2.0,1920.0,1300.0,30,571,1350.0,513.0
12688,4.0,2.0,6200.0,1100.0,82,1076,640.0,60.0
12689,2.0,1.0,1082.0,1300.0,82,667,1350.0,1713.0
12690,2.0,3.0,1265.0,1300.0,82,181,1350.0,1018.0
12691,2.0,2.0,1100.0,1300.0,82,710,1350.0,
12692,2.0,1.0,1160.0,1500.0,82,824,320.0,
12693,2.0,1.0,1246.0,1300.0,82,1284,900.0,1676.0
12694,1.0,1.0,615.0,1300.0,47,548,450.0,2272.0
12695,2.0,1.0,1128.0,1300.0,82,76,900.0,1644.0
12696,2.0,1.0,1260.0,1300.0,82,1207,900.0,145.0
12697,3.0,3.0,1830.0,1300.0,82,242,1350.0,1527.0
12698,2.0,2.0,1525.0,1300.0,82,1075,1350.0,
12699,2.0,1.0,602.0,1300.0,32,1305,450.0,1638.0
12700,4.0,2.0,3000.0,1100.0,82,747,1120.0,
12701,3.0,3.0,1835.0,1300.0,82,527,1350.0,822.0
12702,3.0,3.0,1250.0,1100.0,82,681,1350.0,987.0
12703,4.0,1.0,1200.0,1500.0,82,1150,640.0,
12704,3.0,3.0,1855.0,1300.0,82,856,1350.0,2769.0
12705,3.0,3.0,1450.0,1300.0,82,681,1350.0,987.0
12706,3.0,2.0,2089.0,1300.0,82,1076,1350.0,1608.0
12707,3.0,2.0,1464.0,1300.0,82,518,1350.0,1424.0
12708,3.0,2.0,4800.0,1500.0,82,211,640.0,
12709,2.0,2.0,1200.0,1100.0,82,238,900.0,613.0
12710,2.0,1.0,1095.0,1300.0,82,1075,900.0,474.0
12711,3.0,2.0,2900.0,1500.0,82,115,480.0,2573.0
12712,3.0,2.0,2500.0,1300.0,82,181,1350.0,2036.0
12713,3.0,2.0,1170.0,1100.0,82,736,1350.0,664.0
12714,2.0,1.0,1280.0,1300.0,82,71,900.0,864.0
12715,2.0,0.0,1224.0,1300.0,33,1009,900.0,1774.0
12716,3.0,1.0,1694.0,1100.0,82,1187,1350.0,2316.0
12717,2.0,1.0,825.0,1300.0,82,428,900.0,1042.0
12718,3.0,1.0,1612.0,1300.0,82,1076,1350.0,
12719,2.0,1.0,985.0,1300.0,29,312,900.0,2514.0
12720,2.0,2.0,1175.0,1300.0,82,856,900.0,2071.0
12721,1.0,0.0,600.0,1500.0,82,1161,160.0,
12722,3.0,3.0,1740.0,1100.0,82,1296,1350.0,2276.0
12723,3.0,2.0,1770.0,1300.0,82,305,1350.0,536.0
12724,7.0,3.0,1000.0,1500.0,82,497,1280.0,
12725,2.0,1.0,1090.0,1300.0,29,545,900.0,1892.0
12726,3.0,0.0,2295.0,1500.0,82,1235,960.0,
12727,5.0,1.0,4144.0,1100.0,82,1296,800.0,
12728,3.0,1.0,1800.0,1300.0,82,625,1350.0,1823.0
12729,3.0,3.0,1221.0,1300.0,82,621,1350.0,509.0
12730,2.0,1.0,1046.0,1300.0,34,78,900.0,1284.0
12731,2.0,3.0,1290.0,1300.0,82,1219,1350.0,266.0
12732,2.0,1.0,1065.0,1100.0,30,430,900.0,2471.0
12733,4.0,2.0,1850.0,1300.0,82,115,1350.0,2292.0
12734,2.0,1.0,1097.0,1300.0,82,236,900.0,2394.0
12735,3.0,2.0,1200.0,1300.0,82,657,900.0,1394.0
12736,3.0,2.0,2160.0,1300.0,82,1231,1350.0,
12737,2.0,2.0,1140.0,1300.0,36,131,900.0,45.0
12738,2.0,2.0,1297.0,1300.0,82,1192,900.0,
12739,2.0,0.0,1150.0,1300.0,82,937,900.0,2177.0
12740,2.0,1.0,1375.0,1300.0,82,756,900.0,
12741,2.0,2.0,1245.0,1300.0,82,187,900.0,2760.0
12742,6.0,1.0,4750.0,1300.0,35,1235,1800.0,1648.0
12743,3.0,0.0,1800.0,1100.0,82,872,640.0,
12744,3.0,2.0,1594.0,1300.0,82,284,1350.0,1341.0
12745,2.0,0.0,1200.0,1500.0,82,1176,480.0,
12746,1.0,1.0,645.0,1300.0,29,312,450.0,2514.0
12747,2.0,2.0,700.0,1300.0,54,681,900.0,1617.0
12748,4.0,0.0,2500.0,1100.0,82,1009,800.0,
12749,2.0,0.0,1000.0,1100.0,82,1004,900.0,210.0
12750,5.0,1.0,4000.0,1500.0,82,1296,960.0,76.0
12751,2.0,2.0,1160.0,1300.0,82,238,900.0,
12752,6.0,0.0,1200.0,1500.0,82,1210,960.0,
12753,3.0,0.0,600.0,1500.0,82,917,800.0,
12754,2.0,2.0,1570.0,1300.0,82,475,1350.0,1214.0
12755,2.0,2.0,1290.0,1300.0,82,1076,900.0,60.0
12756,2.0,1.0,1200.0,1300.0,82,742,900.0,
12757,5.0,2.0,2777.29,1300.0,52,772,1350.0,2340.0
12758,3.0,0.0,2250.0,1300.0,82,1102,1350.0,2767.0
12759,2.0,,1270.0,1100.0,82,372,900.0,959.0
12760,2.0,2.0,1145.0,1300.0,82,105,900.0,1685.0
12761,2.0,2.0,1320.0,1300.0,82,327,1350.0,
12762,2.0,1.0,1065.0,1100.0,29,430,900.0,2471.0
12763,3.0,2.0,1650.0,1100.0,35,1296,1350.0,1223.0
12764,2.0,1.0,1371.0,1300.0,28,1076,900.0,1738.0
12765,5.0,2.0,2700.0,1100.0,82,404,800.0,
12766,3.0,1.0,1575.0,1300.0,82,428,1350.0,843.0
12767,2.0,2.0,1362.0,1300.0,32,1305,900.0,1638.0
12768,,,3210.0,1100.0,35,252,800.0,2587.0
12769,3.0,1.0,1255.0,1300.0,82,518,1350.0,1532.0
12770,2.0,1.0,925.0,1300.0,82,1296,900.0,
12771,2.0,1.0,1088.0,1300.0,42,433,900.0,575.0
12772,2.0,2.0,1234.0,1300.0,82,1305,900.0,1409.0
12773,3.0,2.0,2140.0,1300.0,82,1076,1350.0,1608.0
12774,3.0,2.0,1584.0,1300.0,82,1199,1350.0,2167.0
12775,2.0,2.0,1175.0,1300.0,82,1296,900.0,280.0
12776,3.0,3.0,1555.0,1300.0,82,1078,1350.0,
12777,1.0,1.0,645.0,1300.0,33,312,450.0,2514.0
12778,2.0,2.0,1585.0,1300.0,82,392,1350.0,2720.0
12779,2.0,2.0,1354.0,1300.0,82,657,900.0,
12780,2.0,2.0,1165.0,1300.0,34,792,900.0,
12781,3.0,1.0,1200.0,1100.0,82,747,480.0,
12782,2.0,1.0,1740.0,1300.0,82,525,1350.0,1282.0
12783,9.0,,1200.0,1500.0,82,525,1440.0,
12784,2.0,1.0,985.0,1300.0,54,994,900.0,225.0
12785,2.0,1.0,1200.0,1500.0,37,312,320.0,
12786,4.0,2.0,600.0,1500.0,82,694,480.0,
12787,2.0,2.0,1340.0,1300.0,82,419,1350.0,
12788,3.0,1.0,1583.0,1300.0,53,238,1350.0,1728.0
12789,5.0,,1200.0,1500.0,82,246,640.0,
12790,1.0,1.0,1200.0,1500.0,82,231,320.0,
12791,2.0,0.0,1122.5,1300.0,75,222,900.0,1617.0
12792,3.0,2.0,1573.0,1300.0,18,1187,1350.0,323.0
12793,2.0,2.0,1227.0,1300.0,32,300,900.0,
12794,2.0,1.0,1210.0,1300.0,82,1310,900.0,2055.0
12795,3.0,3.0,1650.0,1300.0,43,229,1350.0,
12796,4.0,2.0,1000.0,1500.0,82,334,800.0,
12797,2.0,2.0,1485.0,1300.0,82,1004,1350.0,1473.0
12798,3.0,2.0,1735.0,1300.0,82,518,1350.0,553.0
12799,3.0,2.0,1730.0,1300.0,82,526,1350.0,809.0
12800,3.0,2.0,1684.0,1300.0,82,1085,1350.0,2380.0
12801,3.0,3.0,1686.0,1300.0,82,1063,1350.0,127.0
12802,3.0,3.0,1654.0,1300.0,82,266,1350.0,
12803,3.0,3.0,1600.0,1100.0,82,485,1350.0,2310.0
12804,2.0,1.0,1100.0,1100.0,82,642,900.0,
12805,3.0,3.0,1655.0,1300.0,82,222,1350.0,1962.0
12806,3.0,3.0,1830.0,1300.0,82,530,1350.0,367.0
12807,3.0,1.0,1430.0,1300.0,28,525,1350.0,189.0
12808,4.0,3.0,1989.0,1300.0,82,627,1350.0,873.0
12809,2.0,2.0,1044.0,1300.0,82,1076,900.0,1313.0
12810,3.0,2.0,1426.0,1300.0,82,200,1350.0,2270.0
12811,2.0,2.0,1115.0,1300.0,82,346,900.0,769.0
12812,2.0,1.0,1000.0,1300.0,82,1305,900.0,1632.0
12813,2.0,0.0,754.0,1500.0,32,692,320.0,
12814,2.0,1.0,1140.0,1100.0,30,430,900.0,2471.0
12815,2.0,1.0,900.0,1300.0,82,721,900.0,
12816,2.0,3.0,1200.0,1100.0,82,492,900.0,1924.0
12817,1.0,1.0,580.0,1100.0,82,807,450.0,36.0
12818,2.0,0.0,1200.0,1500.0,82,1176,480.0,
12819,2.0,1.0,1030.0,1300.0,28,855,900.0,2051.0
12820,4.0,3.0,1910.0,1300.0,82,733,1350.0,
12821,3.0,3.0,1950.0,1300.0,82,797,1350.0,1917.0
12822,3.0,1.0,1724.0,1300.0,82,751,1350.0,633.0
12823,2.0,2.0,1200.0,1500.0,82,728,480.0,
12824,2.0,0.0,1314.0,1500.0,82,1009,320.0,
12825,2.0,2.0,1400.0,1100.0,82,736,900.0,334.0
12826,2.0,2.0,1400.0,1300.0,82,653,1350.0,
12827,2.0,2.0,1115.0,1300.0,82,561,900.0,
12828,2.0,2.0,1300.0,1100.0,82,256,900.0,1856.0
12829,4.0,1.0,2400.0,1100.0,82,148,640.0,
12830,2.0,1.0,1332.0,1300.0,45,681,900.0,2284.0
12831,2.0,1.0,1000.0,1300.0,82,90,900.0,1942.0
12832,3.0,2.0,1200.0,1500.0,30,1296,480.0,
12833,4.0,,2444.0,1100.0,82,1296,1800.0,
12834,2.0,1.0,1070.0,1300.0,82,428,900.0,765.0
12835,3.0,1.0,1600.0,1300.0,82,1076,1350.0,1844.0
12836,2.0,2.0,1196.0,1300.0,82,820,900.0,
12837,2.0,1.0,1025.0,1300.0,82,428,900.0,765.0
12838,3.0,2.0,1220.0,1300.0,82,346,1350.0,769.0
12839,4.0,3.0,2180.0,1300.0,82,1076,1350.0,60.0
12840,3.0,2.0,1600.0,1300.0,82,597,1350.0,1187.0
12841,2.0,1.0,1270.0,1100.0,82,1296,900.0,1376.0
12842,4.0,,3290.0,1100.0,82,1098,1350.0,
12843,3.0,2.0,1932.47,1300.0,79,599,1350.0,2305.0
12844,3.0,2.0,2086.0,1300.0,82,604,1350.0,2554.0
12845,2.0,1.0,1165.0,1300.0,42,924,900.0,2171.0
12846,3.0,1.0,1310.0,1300.0,82,820,1350.0,
12847,2.0,2.0,1440.0,1300.0,82,1009,900.0,380.0
12848,3.0,2.0,1900.0,1300.0,82,433,1350.0,
12849,1.0,1.0,740.0,1100.0,82,312,900.0,1046.0
12850,3.0,3.0,2503.0,1300.0,82,1312,1350.0,924.0
12851,2.0,2.0,1075.0,1300.0,82,66,900.0,1328.0
12852,2.0,2.0,1260.0,1300.0,29,242,900.0,1477.0
12853,2.0,1.0,1282.0,1300.0,82,1305,1350.0,1777.0
12854,2.0,1.0,1100.0,1100.0,82,1208,640.0,
12855,3.0,3.0,1717.0,1300.0,82,485,1350.0,2365.0
12856,2.0,2.0,1088.0,1300.0,36,317,900.0,
12857,2.0,1.0,1335.0,1300.0,82,1004,1350.0,2690.0
12858,2.0,1.0,1200.0,1300.0,82,1257,900.0,2623.0
12859,2.0,2.0,1325.0,1300.0,82,454,1350.0,
12860,2.0,1.0,1157.0,1300.0,82,589,900.0,283.0
12861,,,2283.0,1300.0,65,642,1800.0,1382.0
12862,2.0,1.0,1200.0,1300.0,82,1061,900.0,
12863,2.0,2.0,1510.0,1300.0,82,938,1350.0,422.0
12864,2.0,2.0,1050.0,1300.0,82,276,900.0,1027.0
12865,2.0,2.0,1200.0,1300.0,82,330,900.0,1105.0
12866,3.0,1.0,1516.0,1300.0,36,274,1350.0,2178.0
12867,6.0,2.0,2400.0,1500.0,82,576,960.0,
12868,2.0,1.0,1050.0,1300.0,30,314,900.0,1244.0
12869,2.0,0.0,1000.0,1500.0,82,527,320.0,
